age_without_unit,value
9.87,-2.39
9.87,-2.4
9.87,-2.49
9.87,-2.29
9.87,-2.45
9.87,-1.96
9.87,-2.15
9.87,-2.55
10.78,-2.42
10.78,-2.6
10.78,-2.55
10.78,-2.25
10.78,-2.47
10.78,-2.62
10.78,-2.3
10.78,-2.08
10.78,-1.93
10.78,-1.83
10.78,-1.85
10.78,-2.03
10.78,-1.6
10.78,-1.78
10.78,-2.11
10.78,-1.86
10.78,-1.84
10.78,-1.64
10.78,-1.72
10.78,-1.92
10.78,-1.96
10.78,-1.68
10.78,-2.29
10.78,-1.25
10.78,-1.74
10.78,-2.04
10.78,-1.73
10.78,-1.76
10.78,-1.65
10.78,-1.62
10.78,-1.66
10.78,-1.53
10.78,-1.5
10.78,-1.52
10.78,-1.58
10.78,-1.48
10.78,-1.49
11.7,-1.73
13.82,-2.35
14,-2.37
16,-2.65
24,-1.01
24,-1.2
24,-1.27
24,-0.89
24,-1.22
24,-0.78
24,-1.07
24,-0.84
24,-0.8
26,-0.87
26,-0.89
26,-0.44
26,-0.6
27,-1.09
27,-1.37
27,-0.76
27,-0.87
28,-1.06
28,-1.18
28,-0.99
28,-1.16
29,-0.85
29,-0.86
29,-0.7
29,-1.09
29,-0.92
29,-1.59
29,-0.84
29,-1.29
29,-0.78
29,-0.94
30,-0.9
30,-0.75
30,-0.97
30,-0.6
30,-1.09
32,-1.22
32,-0.78
32,-0.91
32,-0.82
32,-0.54
32,-1.21
32,-0.87
32,-1.17
32,-0.81
33,-1.32
33,-0.45
33,-0.61
35,-1.38
35,-1.5
35,-1.28
35,-1.45
35,-1.23
35,-1.44
35,-0.9
35,-1.21
35,-1.15
35,-2.36
35,-1.04
35,-1.14
35,-1.03
35,-1.32
35,-1.19
36,-0.85
36,-0.76
36,-0.72
36,-0.81
36,-0.57
36,-0.92
36,-0.88
36,-1.19
36,-0.82
94.6,-2.74
94.7,-2.49
94.8,-2.78
94.9,-2.62
95,-2.29
95.1,-2.51
95.2,-2.84
94.5,-3.01
97,-2.52
97,-3.55
99.13,-3.43
100.29,-2.74
100.29,-3.02
0,-0.91
0.01,-1.21
0.01,-0.54
0.01,-0.3
0.02,-0.05
0.02,-0.09
0.03,-0.51
0.03,-0.42
0.03,-0.47
0.04,-0.36
0.04,-0.51
0.05,-0.73
0.05,-0.73
0.06,-0.42
0.07,-0.62
0.08,-0.96
0.09,-0.95
0.1,-1.14
0.11,-0.94
0.11,-0.93
0.12,-1.21
0.13,-0.47
0.14,-0.52
0.14,-0.38
0.15,-0.55
0.15,-0.73
0.16,-0.77
0.17,-0.82
0.18,-0.87
0.19,-0.97
0.2,-1.5
0.21,-1.19
0.22,-0.73
0.22,-0.67
0.23,-0.84
0.24,-1.12
0.24,-0.58
0.25,-0.53
0.25,-0.5
0.26,-0.63
0.26,-0.56
0.27,-0.46
0.28,-0.76
0.28,-0.78
0.29,-1.04
0.3,-1.02
0.31,-1.21
0.32,-1.25
0.33,-1.28
0.33,-1.09
0.34,-0.49
0.34,-0.24
0.35,-0.41
0.35,-0.55
0.36,-0.56
0.37,-0.72
0.38,-0.87
0.39,-1.08
0.4,-0.99
0.41,-1.32
0.41,-1.02
0.41,-0.79
0.42,-0.08
0.42,0.23
0.43,-0.12
0.43,-0.04
0.44,-0.25
0.44,-0.37
0.45,-0.32
0.45,-0.62
0.46,-0.71
0.46,-0.31
0.47,-0.93
0.47,-1.3
0.48,-1.4
0.49,-0.99
0.5,-1.32
0.5,-1.03
0.51,-1.11
0.51,-0.69
0.52,-0.82
0.53,-0.83
0.53,-0.48
0.53,-0.53
0.54,-0.61
0.54,-0.52
0.54,-0.53
0.54,-0.58
0.55,-0.53
0.55,-0.49
0.55,-0.75
0.55,-0.71
0.56,-1.01
0.56,-0.76
0.56,-1.16
0.57,-0.62
0.57,-1.26
0.57,-1.35
0.58,-1.1
0.58,-0.91
0.58,-0.88
0.59,-0.87
0.59,-0.7
0.59,-0.75
0.6,-0.63
0.6,-0.62
0.6,-0.75
0.6,-0.89
0.61,-1.13
0.61,-1.91
0.61,-1.09
0.62,-1.19
0.62,-1.47
0.62,-1.02
0.62,-0.9
0.62,-0.9
0.62,-0.4
0.62,-0.16
0.63,0.23
0.63,0.08
0.64,0.16
0.64,-0.12
0.65,-0.34
0.65,-0.27
0.66,-0.18
0.67,-0.55
0.67,-0.71
0.67,-0.49
0.68,-0.69
0.68,-0.32
0.68,-0.95
0.68,-0.96
0.69,-0.84
0.69,-1.17
0.69,-0.8
0.69,-1.03
0.7,-0.95
0.7,-0.96
0.71,-0.61
0.72,-0.72
0.72,-0.91
0.73,-0.77
0.73,-0.62
0.74,-0.49
0.74,-0.68
0.76,-0.67
0.76,-0.68
0.77,-0.79
0.77,-1.04
0.78,-0.59
0.78,-1.16
0.79,-0.97
0.79,-0.53
0.79,-0.37
0.8,-0.38
0.81,-0.66
0.81,-0.78
0.82,-0.99
0.83,-0.95
0.83,-1.03
0.84,-1.61
0.85,-1.29
0.85,-1.62
0.86,-1.19
0.86,-1.04
0.86,-1.27
0.87,-0.16
0.88,-0.21
0.88,-0.26
0.89,-0.19
0.89,-0.46
0.9,-0.52
0.9,-0.57
0.91,-0.37
0.91,-0.54
0.92,-0.5
0.92,-0.55
0.93,-0.38
0.93,-0.56
0.94,-0.53
0.94,-0.81
0.95,-1.62
0.96,-1.24
0.96,-0.8
0.97,-0.89
0.98,-1.15
0.99,-1.09
1,-1.23
1.01,-0.69
1.02,-1.36
1.03,-1.14
1.03,-0.89
1.03,-0.79
1.04,-0.65
1.05,-0.92
1.05,-1.14
1.05,-0.76
1.06,-1.02
1.06,-1.23
1.07,-1.59
1.07,-1.29
1.08,-1.04
1.08,-0.87
1.09,-1.04
1.1,-0.85
1.1,-0.84
1.11,-1.22
1.11,-1.23
1.12,-0.88
1.12,-0.87
1.13,-0.67
1.13,-0.74
1.14,-0.87
1.14,-1
1.15,-1.18
1.15,-0.97
1.15,-1.2
1.15,-1.11
1.16,-1.6
1.16,-1.55
1.16,-1.41
1.16,-1.2
1.17,-0.68
1.18,-1.02
1.18,-0.95
1.19,-0.66
1.2,-0.48
1.2,-0.61
1.21,-0.38
1.22,-0.7
1.22,-1.06
1.22,-0.99
1.23,-1.2
1.23,-1.33
1.24,-1.23
1.24,-1.3
1.24,-1.06
1.25,-0.8
1.25,-0.38
1.25,-0.68
1.26,-1.1
1.27,-1.12
1.27,-1.14
1.27,-1.06
1.28,-0.79
1.28,-0.56
1.29,-0.85
1.29,-0.64
1.3,-0.98
1.3,-1.02
1.31,-1.04
1.31,-1.23
1.32,-1.1
1.32,-0.95
1.33,-1.09
1.33,-0.8
1.34,-1.02
1.37,-1.05
1.39,-1.05
1.43,-1.57
1.44,-1.61
1.49,-1.17
1.51,-1.13
1.51,-0.85
1.52,-0.98
1.54,-1.22
1.55,-1.03
1.55,-1.17
1.56,-1.24
1.63,-0.8
1.66,-1.18
1.67,-1.29
1.67,-1.09
1.68,-1.07
1.69,-0.92
1.69,-1.11
1.7,-0.94
1.74,-1.08
1.74,-1.21
1.75,-1.23
1.76,-1.08
1.77,-0.97
1.78,-1.04
1.9,-1.36
1.91,-0.4
1.91,-0.9
1.92,-0.98
1.92,-1.08
1.93,-0.69
1.93,-1.6
1.95,-0.97
1.96,-1.36
1.96,-1.69
1.97,-0.98
1.97,-1.33
1.98,-1.59
1.98,-1.2
1.99,-1.04
1.99,-0.88
61.6,-1
61.6,-0.9
67.5,-0.73
67.5,-0.7
67.5,-0.55
70,-1.42
70,-1.19
73,-1.5
73,-1.23
75,-1.6
75,-1.23
0,-1.63
0,-1.78
0,-1.57
0,-1.76
0,-1.53
0,-1.81
0,-1.36
0,-1.85
0,-1.9
0,-1.82
0,-1.46
0.01,-1.77
0.01,-2.1
0.01,-1.86
0.01,-2.04
0.01,-1.25
0.01,-1.68
0.01,-1.77
0.01,-1.55
0.01,-1.69
0.01,-1.44
0.01,-1.9
0.01,-1.94
0.01,-0.58
0.01,-1.96
0.01,-0.41
0.01,-2.1
0.01,-1.92
0.01,-0.81
0.01,-1.88
0.01,-1.7
0.01,-1.25
0.01,-0.18
0.01,-1.11
0.01,-1.35
0.01,-1.04
0.01,-0.89
0.01,-0.37
0.01,-1.22
0.01,-1.12
0.01,-1.45
0.01,-1.09
0.01,-0.89
0.01,-0.99
0.01,-0.76
0.01,-1.06
0.01,-0.22
0.02,-0.41
0.02,-0.17
0.02,-0.21
0.02,-0.32
0.02,-0.5
0.02,-0.6
0.02,-0.38
0.02,-0.82
0.02,-0.34
0.02,-0.12
0.02,-1.03
0.02,-0.71
0.02,-0.06
0.02,-0.94
0.02,-0.08
0.02,0.2
0.02,-0.31
0.02,-0.08
0.02,-0.44
0.02,-0.09
0.02,-0.23
0.02,-0.36
0.02,-0.26
0.02,-0.29
0.02,-0.22
0.02,-0.12
0.02,-0.18
0.02,-0.26
0.02,-0.23
0.02,-0.35
0.02,-0.38
0.02,-0.32
0.02,-0.38
0.02,-0.3
0.02,-0.57
0.02,-0.43
0.03,-0.53
0.03,-0.97
0.03,-0.57
0.03,-0.57
0.03,-0.59
0.03,-0.36
0.03,-0.67
0.03,-0.38
0.03,-0.88
0.03,-0.82
0.03,-0.31
0.03,-0.3
0.03,-0.27
0.03,-0.55
0.03,-0.54
0.03,-0.05
0.03,-0.42
0.03,-0.23
0.03,-0.3
0.03,-0.75
0.03,-0.48
0.04,-0.86
0.04,-0.82
0.04,-0.67
0.04,-0.54
0.04,-0.95
0.04,-0.26
0.04,-1.03
0.04,-0.84
0.04,-0.71
0.04,-0.77
0.04,-0.77
0.04,-0.25
0.04,-0.51
0.04,-0.59
0.04,-0.46
0.04,-0.94
0.05,-0.78
0.05,-0.98
0.05,-0.82
0.05,-0.9
0.05,-1
0.05,-0.96
0.05,-0.99
0.05,-0.84
0.05,-0.94
0.05,-0.92
0.05,-0.96
0.05,-0.99
0.05,-1
0.06,-0.77
0.06,-0.95
0.06,-0.89
0.06,-0.81
0.06,-1.15
0.06,-1.42
0.06,-1.02
0.06,-1.32
0.06,-1.44
0.07,-1.17
0.07,-1.13
0.07,-1.46
0.07,-1.13
0.07,-1.5
0.07,-1.3
0.07,-1.43
0.07,-1.23
0.07,-1.36
0.07,-1.91
0.08,-1.75
0.08,-1.61
0.08,-1.8
0.08,-1.95
0.08,-2.07
0.08,-1.82
0.08,-1.57
0.08,-1.45
0.08,-1.65
0.08,-1.26
0.09,-1.61
0.09,-1.28
0.09,-1.02
0.09,-1.14
0.09,-1.5
0.09,-1.55
0.09,-1.42
0.09,-1.44
0.09,-1.47
0.09,-1.32
0.09,-1.66
0.09,-1.83
0.09,-1.39
0.09,-1.82
0.1,-1.75
0.1,-2.01
0.1,-1.92
0.1,-2
0.1,-1.85
0.1,-1.84
0.1,-1.51
0.1,-1.66
0.1,-1.42
0.1,-1.93
0.1,-1.92
0.1,-1.88
0.1,-1.68
0.1,-1.8
0.11,-1.33
0.11,-0.73
0.11,-1.01
0.11,-1.59
0.11,-1.58
0.11,-1.84
0.12,-1.98
0.12,-1.8
0.12,-1.99
0.12,-2.14
0.12,-1.93
0.12,-2.28
0.12,-2.19
0.12,-2.29
0.12,-2.23
0.12,-2.19
0.13,-1.88
0.13,-2.02
0.13,-1.08
0.13,-0.98
0.13,-0.28
0.13,-0.78
0.13,-0.98
0.13,-0.21
0.13,-0.36
0.13,-0.61
0.14,0.07
0.14,-0.34
0.14,-0.51
0.14,-0.21
0.14,-0.29
0.14,-0.38
0.14,-0.28
0.14,-0.65
0.14,-0.52
0.14,-0.24
0.14,-0.21
0.14,-0.54
0.15,-0.09
0.15,-0.39
0.15,0.1
0.15,-0.52
0.15,-0.08
0.15,-0.21
0.15,-0.25
0.15,-0.2
0.15,-0.4
0.16,-0.66
0.16,-0.63
0.16,-0.53
0.16,-0.67
0.16,-0.59
0.16,-0.95
0.16,-1.28
0.17,-1.49
0.17,-1.01
0.17,-1.37
0.17,-1.26
0.17,-1.07
0.17,-0.83
0.18,-1.3
0.18,-1.45
0.18,-1.39
0.18,-0.73
0.18,-0.77
0.18,-1.31
0.18,-0.9
0.19,-1.28
0.19,-0.83
0.19,-1.08
11.55,-2.94
11.55,-2.62
11.55,-2.38
11.55,-2.16
11.55,-2.15
11.55,-1.89
12.2,-2.56
12.2,-2.55
12.2,-2.52
12.2,-2.46
12.2,-2.35
12.2,-2.33
12.2,-2.16
12.2,-2.08
12.2,-1.97
12.2,-1.91
12.2,-1.8
22.35,-3.29
22.35,-3.16
22.35,-3.05
22.35,-2.96
22.35,-2.65
22.35,-2.34
22.35,-2.26
55.83,-1.52
55.83,-1.55
56,-1.63
56.04,-1.58
56.05,-1.39
56.06,-1.48
56.07,-1.52
56.07,-1.53
56.1,-0.5
56.11,-1.33
56.12,-1.33
56.13,-1.47
56.14,-1.6
56.15,-1.35
56.16,-1.46
56.17,-1.43
56.18,-1.46
56.19,-1.24
56.2,-1.28
56.24,-1.15
56.26,-1.39
56.28,-1.48
56.3,-1.13
56.32,-1.32
56.36,-1.32
56.43,-1.25
56.47,-1.48
0,-2.83
0,-2.81
0,-2.57
0,-2.79
0,-2.5
0,-2.56
0,-2.94
0,-2.6
0,-2.9
0,-2.56
0,-2.67
0,-2.79
0,-2.44
0,-2.98
0,-2.81
0,-2.73
0,-2.67
0,-3.02
0,-2.92
0,-2.4
0,-2.56
0,-2.68
0,-3.01
0,-2.49
0,-2.41
0,-2.8
0,-2.58
0,-3.21
0,-2.88
0,-2.82
0,-3.14
0,-2.73
0,-2.92
0,-3
0,-2.9
0,-3.14
0,-3.02
0,-2.95
0,-2.71
0,-3
0,-3.02
0,-2.82
0,-2.97
0,-3.05
0,-2.84
0,-2.8
0,-2.89
0,-2.99
0,-2.84
0,-2.48
0,-2.4
0,-2.77
0,-2.33
0,-2.84
0,-2.87
0,-3.06
0,-2.61
0,-2.71
0,-2.94
0,-2.8
0,-3.04
0,-2.62
0,-2.92
0,-2.57
0,-2.84
0,-3.04
0,-2.77
0,-2.93
0,-2.7
0,-2.83
0,-2.83
0,-2.9
0,-2.72
0,-2.84
0,-3.19
0,-2.83
0,-2.98
0,-2.72
0,-2.96
0,-2.83
0,-2.57
0,-2.84
0,-2.83
0,-2.97
0,-2.73
0,-2.67
0,-2.88
0,-3.05
0,-2.88
0,-2.73
0,-3.02
0,-2.81
0,-2.86
0,-2.6
0,-2.54
0,-2.58
0,-2.98
0,-2.89
0,-2.62
0,-2.77
0,-2.63
0,-2.83
0,-2.82
0,-2.65
0,-2.45
0,-2.84
0,-2.66
0,-2.64
0,-2.6
0,-2.72
0,-2.62
0,-2.52
0,-2.9
0,-2.97
0,-2.74
0,-2.65
0,-2.76
0,-2.51
0,-2.6
0,-2.81
0,-2.76
0,-2.63
0,-2.67
0,-2.6
0,-2.81
0,-2.76
0,-2.7
0,-2.88
0,-2.89
0,-2.69
0,-2.69
0,-2.65
0,-2.88
0,-2.72
0,-2.63
0,-2.96
0,-2.76
0,-2.89
0,-2.79
0,-3.4
0,-2.65
0,-2.76
0,-2.85
0,-2.81
0,-2.5
0,-2.83
0,-2.82
0,-2.79
0,-2.92
0,-2.58
0,-2.48
0,-2.93
0,-2.78
0,-2.75
0,-2.73
0,-2.59
0,-2.52
0,-2.63
0,-2.6
0,-2.68
0,-2.69
0,-2.62
0,-2.76
0,-2.98
0,-2.71
0,-2.84
0,-2.81
0,-2.62
0,-2.74
0,-2.88
0,-2.58
0,-2.7
0,-2.66
0,-2.63
0,-2.7
0,-2.64
0,-2.33
0,-2.8
0,-2.56
0,-2.67
0,-2.72
0,-2.79
0,-2.68
0,-2.82
0,-2.66
0,-2.55
0,-2.86
0,-2.78
0,-2.75
0,-2.84
0,-3.09
0,-2.61
0,-2.73
0,-2.83
0,-2.75
0,-2.81
0,-2.74
0,-2.57
0,-2.89
0,-2.67
0,-2.72
0,-2.95
0,-2.41
0,-2.67
0,-2.49
0,-2.71
0,-2.49
0,-2.54
0,-2.75
0,-2.82
0,-2.53
0,-2.76
0,-2.81
0,-2.46
0,-2.84
0,-3.04
0,-2.45
0,-2.83
0,-2.95
0,-2.43
0,-2.67
0,-2.69
0,-2.74
0,-2.65
0,-2.88
0,-2.49
0,-2.67
0,-2.84
0,-2.48
0,-2.9
0,-2.67
0,-2.67
0,-2.79
0,-2.87
0,-1.61
0,-2.42
0,-2.66
0,-2.48
0,-2.53
0,-2.79
0,-2.62
0,-2.48
0,-2.84
0,-2.75
0,-3.01
0,-3
0,-2.58
0,-2.91
0,-2.61
0,-2.81
0,-2.64
0,-2.68
0,-2.7
0,-2.52
0,-2.41
0,-2.45
0,-2.77
0,-2.6
0,-2.73
0,-2.8
0,-2.51
0,-2.7
0,-2.62
0,-2.65
0,-2.45
0,-2.56
0,-2.58
0,-2.94
0,-2.79
0,-2.66
0,-2.54
0,-3
0,-2.43
0,-2.74
0,-2.64
0,-2.57
0,-2.67
0,-2.62
0,-2.59
0,-2.58
0,-2.66
0,-2.66
0,-2.6
0,-2.77
0,-2.84
0,-2.76
0.01,-2.91
0.01,-2.55
0.01,-2.8
0.01,-2.94
0.01,-2.51
0.01,-2.88
0.01,-2.66
0.01,-2.52
0.01,-2.67
0.01,-2.48
0.01,-2.67
0.01,-2.59
0.01,-2.59
0.01,-2.56
0.01,-2.37
0.01,-2.58
0.01,-2.62
0.01,-2.74
0.01,-2.83
0.01,-2.74
0.01,-2.63
0.01,-2.66
0.01,-2.74
0.01,-2.87
0.01,-2.62
0.01,-2.62
0.01,-2.83
0.01,-2.6
0.01,-2.76
0.01,-2.79
0.01,-2.77
0.01,-2.47
0.01,-2.79
0.01,-2.66
0.01,-2.76
0.01,-2.88
0.01,-2.68
0.01,-2.6
0.01,-2.7
0.01,-2.55
0.01,-1.96
0.01,-2.72
0.01,-2.49
0.01,-2.56
0.01,-2.67
0.01,-2.88
0.01,-2.56
0.01,-2.91
0.01,-2.56
0.01,-2.42
0.01,-2.76
0.01,-2.63
0.01,-2.53
0.01,-2.36
0.01,-2.63
0.01,-2.65
0.01,-2.65
0.01,-2.46
0.01,-2.52
0.01,-2.52
0.01,-2.48
0.01,-2.78
0.01,-2.46
0.01,-2.42
0.01,-2.4
0.01,-2.72
0.01,-2.5
0.01,-2.28
0.01,-2.5
0.01,-2.63
0.01,-2.48
0.01,-2.51
0.01,-2.52
0.01,-2.55
0.01,-2.57
0.01,-2.48
0.01,-2.54
0.01,-2.69
0.01,-2.6
0.01,-2.88
0.01,-2.65
0.01,-2.58
0.01,-2.48
0.01,-2.64
0.01,-2.37
0.01,-2.48
0.01,-2.42
0.01,-2.56
0.01,-2.33
0.01,-2.61
0.01,-2.73
0.01,-2.49
0.01,-2.68
0.01,-2.63
0.01,-2.39
0.01,-2.57
0.01,-2.83
0.01,-2.7
0.01,-2.46
0.01,-2.75
0.01,-2.41
0.01,-2.2
0.01,-2.61
0.01,-2.27
0.01,-2.34
0.01,-2.57
0.01,-2.41
0.01,-2.55
0.01,-2.71
0.01,-2.5
0.01,-2.65
0.01,-2.52
0.01,-2.76
0.01,-2.62
0.01,-2.48
0.01,-2.69
0.01,-2.58
0.01,-2.69
0.01,-2.52
0.01,-2.81
0.01,-2.69
0.01,-2.47
0.01,-2.31
0.01,-2.7
0.01,-2.58
0.01,-2.5
0.01,-2.65
0.01,-2.55
0.01,-2.18
0.01,-2.33
0.01,-2.04
0.01,-2.92
0.01,-2.27
0.01,-2.57
0.01,-2.14
0.01,-2.27
0.01,-2.59
0.01,-2.62
0.01,-2.67
0.01,-2.2
0.01,-2.3
0.01,-2.47
0.01,-2.36
0.01,-2.59
0.01,-2.5
0.01,-2.24
0.01,-2.18
0.01,-2.46
0.01,-2.34
0.01,-2.51
0.01,-2.2
0.01,-2.31
0.01,-2.18
0.01,-2.42
0.01,-2.41
0.01,-2.21
0.01,-2.64
0.01,-2.41
0.01,-2.29
0.01,-2.29
0.01,-2.32
0.01,-2.75
0.01,-2.44
0.01,-2.52
0.01,-2.58
0.01,-2.58
0.01,-2.55
0.01,-2.65
0.01,-2.76
0.01,-2.31
0.01,-2.62
0.01,-2.63
0.01,-2.64
0.01,-2.43
0.01,-2.53
0.01,-2.26
0.01,-2.36
0.01,-2.45
0.01,-2.56
0.01,-2.43
0.01,-2.3
0.01,-2.41
0.01,-2.43
0.01,-2.22
0.01,-2.25
0.01,-2.38
0.01,-2.17
0.01,-2.18
0.01,-2.21
0.01,-2
0.01,-2.14
0.01,-2.01
0.01,-2.06
0.01,-2.58
0.01,-2.56
0.01,-2.1
0.01,-2.39
0.01,-2.27
0.01,-2.22
0.01,-1.93
0.01,-2.11
0.01,-2.59
0.01,-2.3
0.01,-2.39
0.01,-2.12
0.01,-1.82
0.01,-2.52
0.01,-1.92
0.01,-2.25
0.01,-2.57
0.01,-2.16
0.01,-2.29
0.01,-2.97
0.01,-2.32
0.01,-1.95
0.01,-1.92
0.01,-2.38
0.01,-2.37
0.01,-2.01
0.01,-2.01
0.01,-2.3
0.01,-2.21
0.01,-1.76
0.01,-2.39
0.01,-2.47
0.01,-2.03
0.01,-2.55
0.01,-2.41
0.01,-1.72
0.01,-2.04
0.01,-2.21
0.01,-2.1
0.01,-2.54
0.01,-2.03
0.01,-2.35
0.01,-2.11
0.01,-1.91
0.01,-2.02
0.01,-2.28
0.01,-1.61
0.01,-2.19
0.01,-1.88
0.01,-1.82
0.01,-1.4
0.01,-2.11
0.01,-1.71
0.01,-1.39
0.01,-1.84
0.01,-1.42
0.01,-1.77
0.01,-1.74
0.01,-1.34
0.01,-1.9
0.01,-1.37
0.01,-1.22
0.01,-1.36
0.01,-1.2
0.01,-1.41
0.01,-1.54
0.01,-1.3
0.01,-1.23
0.01,-1.64
0.01,-1.75
0.01,-1.51
0.01,-1.9
0.01,-1.37
0.01,-1.79
0.01,-1.23
0.01,-1.62
0.01,-1.87
0.01,-1.44
0.01,-1.8
0.01,-1.72
0.01,-1.4
0.01,-1.7
0.01,-1.89
0.01,-1.8
0.01,-1.66
0.01,-1.68
0.01,-1.57
0.01,-1.71
0.01,-1.16
0.01,-1.83
0.01,-1.2
0.01,-1.52
0.01,-1.58
0.01,-1.83
0.01,-1.4
0.01,-1.66
0.01,-1.76
0.01,-1.78
0.01,-1.55
0.01,-1.66
0.01,-1.73
0.01,-1.71
0.01,-1.53
0.01,-1.18
0.01,-1.65
0.01,-1.78
0.01,-1.39
0.01,-0.77
0.01,-1.71
0.01,-1.02
0.01,-1.97
0.01,-1.21
0.01,-1.75
0.01,-1.46
0.01,-1.09
0.01,-1.8
0.01,-1.6
33.5,-2.94
33.54,-2.98
33.61,-2.99
33.63,-3.17
33.67,-3.1
33.75,-3.17
33.8,-3.01
33.81,-3.22
33.83,-3.21
33.88,-2.92
33.91,-3.46
33.92,-3.39
33.95,-2.99
34.07,-3.41
34.1,-3.49
34.13,-3.44
34.21,-3.3
34.27,-3.23
34.33,-3.52
34.45,-3.32
34.5,-3.6
34.54,-3.37
34.62,-3.31
34.65,-3.61
34.69,-4
34.69,-3.29
34.73,-3.56
34.75,-3.51
34.78,-3.45
34.8,-4.01
34.82,-3.22
34.85,-3.15
34.88,-3.34
34.92,-3.38
34.93,-3.87
34.95,-3.89
34.97,-3.5
35,-3.5
32.86,-1.15
32.93,-1.14
32.93,-1.03
32.98,-1.1
33.02,-1.44
33.21,-1.63
33.21,-1.42
33.27,-1.32
33.32,-1.35
33.33,-1.44
33.33,-0.82
33.34,-1.69
33.34,-1.4
33.37,-1.26
33.37,-0.89
33.39,-1.37
33.48,-1.58
33.48,-0.92
33.56,-1.18
33.75,-0.89
33.75,-1.68
33.75,-0.72
33.75,-1.5
33.75,-1.15
33.77,-1.42
33.77,-1.19
33.77,-1.8
33.77,-1.6
33.78,-1.66
33.78,-0.78
33.78,-1.43
33.78,-0.95
33.85,-1.61
33.88,-1.66
33.9,-1.58
33.9,-1.68
33.9,-1.55
33.91,-1.87
33.91,-1.7
33.91,-1.87
33.91,-1.38
33.91,-1.76
33.91,-1.22
33.91,-1.63
33.91,-1.57
33.91,-1.47
33.91,-1.18
33.92,-2.04
33.92,-1.8
33.92,-1.87
33.92,-1.36
33.93,-1.64
33.93,-1.06
33.93,-1.68
33.93,-1.45
33.93,-1.85
33.93,-1.53
33.93,-1.45
33.93,-1.92
33.93,-1.43
33.94,-1.42
33.94,-1.38
33.95,-1.65
33.95,-1.5
33.95,-1.92
33.95,-1.85
33.95,-1.78
33.95,-1.59
33.95,-2.04
33.95,-1.77
33.96,-1.73
33.97,-1.81
33.97,-1.75
33.97,-2.02
33.97,-1.91
33.97,-1.73
33.99,-1.95
33.99,-1.88
33.99,-1.86
33.99,-1.83
34.01,-2.19
34.01,-1.84
34.01,-1.77
34.04,-2.06
34.04,-1.96
34.04,-1.81
34.04,-1.78
34.06,-1.5
34.06,-1.06
34.11,-2.32
34.11,-1.86
34.11,-1.55
34.13,-1.81
34.13,-1.8
34.13,-1.76
34.16,-2.18
34.16,-1.9
34.16,-1.87
34.19,-2.02
34.19,-1.76
34.19,-1.48
34.2,-2.27
34.2,-2.24
34.2,-2.04
34.2,-1.79
99.7,-3.04
99.7,-2.42
99.7,-2.18
99.9,-2.72
99.9,-2.13
100.32,-2.72
100.32,-2.65
100.32,-2.61
100.37,-2.91
100.37,-2
100.38,-2.65
100.39,-2.9
100.4,-2.33
100.51,-3.1
100.52,-2.52
100.53,-2.42
100.54,-3.15
100.54,-3
100.54,-2.95
100.54,-2.76
100.54,-2.72
100.54,-2.65
100.54,-2.55
100.55,-3.2
100.55,-3.15
100.55,-3.05
100.56,-3.68
100.56,-3.6
100.56,-3.32
100.57,-3.2
100.58,-3.1
100.58,-2.55
100.66,-3.05
100.66,-2.95
100.68,-2.75
100.72,-2.95
100.72,-2.75
100.74,-3.1
100.74,-2.71
100.75,-3.19
100.75,-2.92
100.76,-3.08
100.76,-3
100.77,-3.12
100.77,-3.01
100.77,-2.84
100.77,-2.37
100.77,-2.14
100.78,-3.73
100.79,-3.03
100.8,-2.88
100.8,-2.7
100.8,-2.5
100.81,-2.94
100.81,-2.25
100.82,-3.51
100.82,-2.95
100.82,-2.69
100.82,-1.87
100.83,-3.02
100.83,-2.98
100.84,-3.9
100.84,-3.08
100.85,-3.47
100.85,-3
100.86,-3.49
100.86,-3.23
100.86,-3.06
100.87,-3.12
100.87,-2.88
100.9,-2.98
100.91,-2.86
100.92,-3.05
100.92,-2.89
100.94,-2.98
100.94,-2.76
100.95,-2.82
100.97,-3.73
100.97,-3.02
100.97,-2.93
100.97,-2.92
100.98,-3.38
100.99,-3.2
100.99,-3.03
101.01,-3.08
101.01,-3.03
101.02,-3.28
101.04,-3.36
101.05,-3.61
101.08,-3.09
101.08,-2.69
101.09,-2.72
101.11,-3.4
101.11,-3.16
101.19,-3.18
101.19,-3.16
101.2,-2.99
101.21,-3.65
101.22,-3.05
101.22,-2.91
101.22,-2.86
101.22,-2.72
101.23,-2.98
101.24,-3.5
101.24,-2.89
101.25,-3.49
101.25,-3.14
101.26,-3.72
101.26,-3.12
101.3,-3.18
101.31,-3.6
101.32,-3.72
101.32,-3.61
101.32,-3.53
101.32,-3.33
101.32,-3.31
101.35,-3.46
101.36,-3.44
101.36,-2.73
101.36,-2.72
101.38,-3.52
101.38,-3.04
101.38,-3.03
101.39,-3.17
101.4,-3.52
101.44,-3.66
101.52,-2.61
101.58,-3.12
101.61,-2.9
101.63,-3.14
101.63,-3.12
101.64,-3
101.65,-2.86
101.67,-2.89
101.72,-3.16
101.72,-3.13
101.72,-3.05
101.73,-3.13
101.73,-2.78
101.8,-3.58
101.8,-3.16
101.83,-3.87
101.83,-2.72
101.85,-2.87
101.86,-3.12
101.87,-3.76
101.87,-3.07
101.87,-3
101.91,-3.32
101.92,-3.94
